Date,position,buy_price,sell_price,buy,sell,sellshort,buytocover,short_price,buytocover_price,profit_list,profit_fee_list,profit_fee_list_realized,index_ret,cum_index_ret
2023-10-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6904.1015625,6904.1015625,0.0,5861.9140625,216427.9296875
2023-10-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-29772.0703125,-29772.0703125,0.0,6904.1015625,223332.03125
2023-11-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13308.0078125,13308.0078125,0.0,-29772.0703125,193559.9609375
2023-11-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63655.859375,63655.859375,0.0,13308.0078125,206867.96875
2023-11-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32004.296875,32004.296875,0.0,63655.859375,270523.828125
2023-11-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15516.015625,15516.015625,0.0,32004.296875,302528.125
2023-11-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8235.9375,8235.9375,0.0,15516.015625,318044.140625
2023-11-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9967.96875,9967.96875,0.0,8235.9375,326280.078125
2023-11-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3044.140625,-3044.140625,0.0,9967.96875,336248.046875
2023-11-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2882.03125,-2882.03125,0.0,-3044.140625,333203.90625
2023-11-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34598.046875,34598.046875,0.0,-2882.03125,330321.875
2023-11-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31019.921875,31019.921875,0.0,34598.046875,364919.921875
2023-11-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19380.078125,19380.078125,0.0,31019.921875,395939.84375
2023-11-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3867.96875,3867.96875,0.0,19380.078125,415319.921875
2023-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8392.1875,8392.1875,0.0,3867.96875,419187.890625
2023-11-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8423.828125,8423.828125,0.0,8392.1875,427580.078125
2023-11-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17132.03125,17132.03125,0.0,8423.828125,436003.90625
2023-11-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6853.90625,-6853.90625,0.0,17132.03125,453135.9375
2023-11-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2664.0625,2664.0625,0.0,-6853.90625,446282.03125
2023-11-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2683.984375,-2683.984375,0.0,2664.0625,448946.09375
2023-11-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28185.9375,-28185.9375,0.0,-2683.984375,446262.109375
2023-11-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40361.71875,40361.71875,0.0,-28185.9375,418076.171875
2023-11-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7417.96875,7417.96875,0.0,40361.71875,458437.890625
2023-11-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6630.078125,6630.078125,0.0,7417.96875,465855.859375
2023-12-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5658.203125,5658.203125,0.0,6630.078125,472485.9375
2023-12-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9810.15625,-9810.15625,0.0,5658.203125,478144.140625
2023-12-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12153.90625,-12153.90625,0.0,-9810.15625,468333.984375
2023-12-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3219.921875,3219.921875,0.0,-12153.90625,456180.078125
2023-12-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9512.109375,-9512.109375,0.0,3219.921875,459400.0
2023-12-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21520.3125,21520.3125,0.0,-9512.109375,449887.890625
2023-12-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529.6875,2529.6875,0.0,21520.3125,471408.203125
2023-12-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580.078125,3580.078125,0.0,2529.6875,473937.890625
2023-12-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6974.21875,6974.21875,0.0,3580.078125,477517.96875
2023-12-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42189.84375,42189.84375,0.0,6974.21875,484492.1875
2023-12-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11094.140625,-11094.140625,0.0,42189.84375,526682.03125
2023-12-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6396.09375,6396.09375,0.0,-11094.140625,515587.890625
2023-12-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12298.046875,-12298.046875,0.0,6396.09375,521983.984375
2023-12-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15380.078125,-15380.078125,0.0,-12298.046875,509685.9375
2023-12-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10942.1875,10942.1875,0.0,-15380.078125,494305.859375
2023-12-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.875,2021.875,0.0,10942.1875,505248.046875
2023-12-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4564.0625,4564.0625,0.0,2021.875,507269.921875
2023-12-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29528.125,29528.125,0.0,4564.0625,511833.984375
2023-12-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26805.859375,26805.859375,0.0,29528.125,541362.109375
2023-12-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1425.78125,-1425.78125,0.0,26805.859375,568167.96875
2023-12-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9231.640625,9231.640625,0.0,-1425.78125,566742.1875
2024-01-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22101.953125,-22101.953125,0.0,9231.640625,575973.828125
2024-01-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50977.734375,-50977.734375,0.0,-22101.953125,553871.875
2024-01-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2998.046875,-2998.046875,0.0,-50977.734375,502894.140625
2024-01-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4976.171875,-4976.171875,0.0,-2998.046875,499896.09375
2024-01-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10176.171875,10176.171875,0.0,-4976.171875,494919.921875
2024-01-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17946.09375,-17946.09375,0.0,10176.171875,505096.09375
2024-01-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3557.8125,-3557.8125,0.0,-17946.09375,487150.0
2024-01-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11633.984375,11633.984375,0.0,-3557.8125,483592.1875
2024-01-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.796875,1041.796875,0.0,11633.984375,495226.171875
2024-01-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3496.09375,-3496.09375,0.0,1041.796875,496267.96875
2024-01-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36439.84375,-36439.84375,0.0,-3496.09375,492771.875
2024-01-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34496.09375,-35696.09375,0.0,-36439.84375,456332.03125
2024-01-18,0.0,0.0,17169.099609375,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,453567.96875,-34496.09375,421835.9375
2024-01-19,-1.0,0.0,0.0,0.0,0.0,274.0,0.0,17546.509765625,0.0,-44853.90625,-44853.90625,0.0,75482.03125,497317.96875
2024-01-22,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13900.0,-15100.0,0.0,44853.90625,542171.875
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0,276.0,0.0,17840.279296875,0.0,0.0,-59953.90625,13900.0,556071.875
2024-01-24,1.0,17883.619140625,0.0,277.0,0.0,0.0,0.0,0.0,0.0,2242.1875,2242.1875,0.0,8667.96875,564739.84375
2024-01-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18121.875,18121.875,0.0,2242.1875,566982.03125
2024-01-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3160.15625,3160.15625,0.0,18121.875,585103.90625
2024-01-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16441.796875,16441.796875,0.0,3160.15625,588264.0625
2024-01-30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22607.8125,-22607.8125,0.0,16441.796875,604705.859375
2024-01-31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19828.125,-19828.125,0.0,-22607.8125,582098.046875
2024-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29016.015625,29016.015625,0.0,-19828.125,562269.921875
2024-02-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6210.15625,6210.15625,0.0,29016.015625,591285.9375
2024-02-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123409.765625,123409.765625,0.0,6210.15625,597496.09375
2024-02-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4957.8125,-4957.8125,0.0,123409.765625,720905.859375
2024-02-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15724.21875,-15724.21875,0.0,-4957.8125,715948.046875
2024-02-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9834.375,9834.375,0.0,-15724.21875,700223.828125
2024-02-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12655.859375,12655.859375,0.0,9834.375,710058.203125
2024-02-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30671.875,30671.875,0.0,12655.859375,722714.0625
2024-02-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24644.140625,24644.140625,0.0,30671.875,753385.9375
2024-02-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10135.9375,-10135.9375,0.0,24644.140625,778030.078125
2024-02-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13019.921875,13019.921875,0.0,-10135.9375,767894.140625
2024-02-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-33590.234375,-33590.234375,0.0,13019.921875,780914.0625
2024-02-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44962.109375,44962.109375,0.0,-33590.234375,747323.828125
2024-03-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13732.03125,-13732.03125,0.0,44962.109375,792285.9375
2024-03-04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89256.25,89256.25,0.0,-13732.03125,778553.90625
2024-03-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23072.265625,-23072.265625,0.0,89256.25,867810.15625
2024-03-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78950.0,78950.0,0.0,-23072.265625,844737.890625
2024-03-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57626.171875,57626.171875,0.0,78950.0,923687.890625
2024-03-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-58917.96875,-58917.96875,0.0,57626.171875,981314.0625
2024-03-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.875,171.875,0.0,-58917.96875,922396.09375
2024-03-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70414.0625,70414.0625,0.0,171.875,922567.96875
2024-03-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20839.84375,-20839.84375,0.0,70414.0625,992982.03125
2024-03-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15036.328125,-15036.328125,0.0,-20839.84375,972142.1875
2024-03-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27867.96875,-27867.96875,0.0,-15036.328125,957105.859375
2024-03-18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18401.953125,18401.953125,0.0,-27867.96875,929237.890625
2024-03-19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16226.171875,16226.171875,0.0,18401.953125,947639.84375
2024-03-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7089.84375,-7089.84375,0.0,16226.171875,963866.015625
2024-03-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77651.953125,77651.953125,0.0,-7089.84375,956776.171875
2024-03-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-683.984375,-683.984375,0.0,77651.953125,1034428.125
2024-03-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3951.953125,-3951.953125,0.0,-683.984375,1033744.140625
2024-03-26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10162.109375,-10162.109375,0.0,-3951.953125,1029792.1875
2024-03-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11053.90625,11053.90625,0.0,-10162.109375,1019630.078125
2024-03-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11400.0,-11400.0,0.0,11053.90625,1030683.984375
2024-03-29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32678.125,32678.125,0.0,-11400.0,1019283.984375
2024-04-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8016.015625,8016.015625,0.0,32678.125,1051962.109375
2024-04-02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5805.859375,5805.859375,0.0,8016.015625,1059978.125
2024-04-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1242.1875,1242.1875,0.0,5805.859375,1065783.984375
2024-04-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25301.953125,25301.953125,0.0,1242.1875,1067026.171875
2024-04-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53571.875,53571.875,0.0,25301.953125,1092328.125
2024-04-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15233.984375,-15233.984375,0.0,53571.875,1145900.0
2024-04-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11907.8125,11907.8125,0.0,-15233.984375,1130666.015625
2024-04-12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37251.953125,-37251.953125,0.0,11907.8125,1142573.828125
2024-04-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44283.984375,-44283.984375,0.0,-37251.953125,1105321.875
2024-04-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75698.046875,-75698.046875,0.0,-44283.984375,1061037.890625
2024-04-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27990.234375,26790.234375,0.0,-75698.046875,985339.84375
2024-04-18,0.0,0.0,20126.5703125,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,447390.234375,27990.234375,1013330.078125
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26901.953125,986428.125
2024-04-22,-1.0,0.0,0.0,0.0,0.0,330.0,0.0,19466.439453125,0.0,-19588.28125,-19588.28125,0.0,-105124.21875,881303.90625
2024-04-23,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41216.015625,-42416.015625,0.0,19588.28125,900892.1875
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,19770.4609375,0.0,0.0,-62004.296875,41216.015625,942108.203125
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46507.8125,988616.015625
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18233.984375,1006850.0
2024-04-29,-1.0,0.0,0.0,0.0,0.0,335.0,0.0,20235.9296875,0.0,-54510.15625,-55710.15625,0.0,28351.953125,1035201.953125
2024-04-30,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,20508.48046875,0.0,0.0,-55710.15625,54510.15625,1089712.109375
2024-05-02,1.0,20360.669921875,0.0,337.0,0.0,0.0,0.0,0.0,0.0,4262.109375,4262.109375,0.0,-29562.109375,1060150.0
2024-05-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19564.0625,19564.0625,0.0,4262.109375,1064412.109375
2024-05-06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30963.671875,30963.671875,0.0,19564.0625,1083976.171875
2024-05-07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6087.890625,-6087.890625,0.0,30963.671875,1114939.84375
2024-05-08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21174.21875,21174.21875,0.0,-6087.890625,1108851.953125
2024-05-09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25586.328125,-25586.328125,0.0,21174.21875,1130026.171875
2024-05-10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64608.203125,64608.203125,0.0,-25586.328125,1104439.84375
2024-05-13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13842.1875,-13842.1875,0.0,64608.203125,1169048.046875
2024-05-14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29750.0,29750.0,0.0,-13842.1875,1155205.859375
2024-05-15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66864.0625,66864.0625,0.0,29750.0,1184955.859375
2024-05-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5546.09375,5546.09375,0.0,66864.0625,1251819.921875
2024-05-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13673.828125,-13673.828125,0.0,5546.09375,1257366.015625
2024-05-20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7824.21875,-7824.21875,0.0,-13673.828125,1243692.1875
2024-05-21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.09375,1946.09375,0.0,-7824.21875,1235867.96875
2024-05-22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83969.921875,83969.921875,0.0,1946.09375,1237814.0625
2024-05-23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45233.984375,-45233.984375,0.0,83969.921875,1321783.984375
2024-05-24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51462.109375,51462.109375,0.0,-45233.984375,1276550.0
2024-05-27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22443.75,22443.75,0.0,51462.109375,1328012.109375
2024-05-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6842.1875,5642.1875,0.0,22443.75,1350455.859375
2024-05-29,0.0,0.0,21846.41015625,0.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6842.1875,1357298.046875
