Date,Bull,Bear,Consolidation,position,buy,sell,sellshort,buytocover,buy_price,sell_price,short_price,buytocover_price,buy_time,sell_time,sellshort_time,buytocover_time,hold_duration,profit_list,profit_fee_list,profit_fee_list_realized,index_ret,cum_index_ret
2022-04-01,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-34714.0625,-34714.0625,0.0,-19267.96875,957998.046875
2022-04-06,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-10811.71875,-10811.71875,0.0,-34714.0625,923283.984375
2022-04-07,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-43946.09375,-45146.09375,0.0,-10811.71875,912472.265625
2022-04-08,False,False,True,0.0,0.0,350.0,0.0,0.0,0.0,17210.400390625,0.0,0.0,,2022-04-08,,,11.0,0.0,0.0,-101353.90625,-43946.09375,868526.171875
2022-04-11,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,12530.078125,881056.25
2022-04-12,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-53442.1875,827614.0625
2022-04-13,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,14912.109375,842526.171875
2022-04-14,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,54569.921875,897096.09375
2022-04-15,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-42782.03125,854314.0625
2022-04-18,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-36135.9375,818178.125
2022-04-19,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-6464.0625,811714.0625
2022-04-20,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,26158.203125,837872.265625
2022-04-21,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,20550.0,858422.265625
2022-04-22,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-14224.21875,844198.046875
2022-04-25,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-35291.796875,808906.25
2022-04-26,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-46892.1875,762014.0625
2022-04-27,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-50103.90625,711910.15625
2022-04-28,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-15320.1171875,696590.0390625
2022-04-29,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,49824.0234375,746414.0625
2022-05-03,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-1325.78125,745088.28125
2022-05-04,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-12368.359375,732719.921875
2022-05-05,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,31722.265625,764442.1875
2022-05-06,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-39774.21875,724667.96875
2022-05-09,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-29053.90625,695614.0625
2022-05-10,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-90887.890625,604726.171875
2022-05-11,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,32469.921875,637196.09375
2022-05-12,False,True,False,-1.0,0.0,0.0,373.0,0.0,0.0,0.0,15943.6201171875,0.0,,,2022-05-12,,,51293.9453125,51293.9453125,0.0,-22025.9765625,615170.1171875
2022-05-13,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-51308.0078125,-51308.0078125,0.0,-51293.9453125,563876.171875
2022-05-16,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5552.1484375,5552.1484375,0.0,51308.0078125,615184.1796875
2022-05-17,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-51770.1171875,-51770.1171875,0.0,-5552.1484375,609632.03125
2022-05-18,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12658.0078125,12658.0078125,0.0,51770.1171875,661402.1484375
2022-05-19,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9914.0625,9914.0625,0.0,-12658.0078125,648744.140625
2022-05-20,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-26400.0,-26400.0,0.0,-9914.0625,638830.078125
2022-05-23,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5469.921875,5469.921875,0.0,26400.0,665230.078125
2022-05-24,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,35766.015625,35766.015625,0.0,-5469.921875,659760.15625
2022-05-25,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-28093.9453125,-28093.9453125,0.0,-35766.015625,623994.140625
2022-05-26,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10459.9609375,10459.9609375,0.0,28093.9453125,652088.0859375
2022-05-27,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-58603.90625,-58603.90625,0.0,-10459.9609375,641628.125
2022-05-30,True,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-38550.0,-39750.0,0.0,58603.90625,700232.03125
2022-05-31,False,False,True,0.0,0.0,0.0,0.0,386.0,0.0,0.0,0.0,16561.6796875,,,,2022-05-31,13.0,0.0,0.0,-124811.9140625,38550.0,738782.03125
2022-06-01,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,31446.09375,770228.125
2022-06-02,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-22689.84375,747538.28125
2022-06-06,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-6914.0625,740624.21875
2022-06-07,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,4571.875,745196.09375
2022-06-08,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-11016.015625,734180.078125
2022-06-09,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,21055.859375,755235.9375
2022-06-10,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-12427.734375,742808.203125
2022-06-13,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-57348.046875,685460.15625
2022-06-14,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-63980.078125,621480.078125
2022-06-15,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,10133.984375,631614.0625
2022-06-16,False,True,False,-1.0,0.0,0.0,397.0,0.0,0.0,0.0,16098.2900390625,0.0,,,2022-06-16,,,60825.9765625,60825.9765625,0.0,14490.0390625,646104.1015625
2022-06-17,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28991.9921875,28991.9921875,0.0,-60825.9765625,585278.125
2022-06-20,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44374.0234375,44374.0234375,0.0,-28991.9921875,556286.1328125
2022-06-21,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-52025.9765625,-52025.9765625,0.0,-44374.0234375,511912.109375
2022-06-22,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,76390.0390625,76390.0390625,0.0,52025.9765625,563938.0859375
2022-06-23,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14633.984375,14633.984375,0.0,-76390.0390625,487548.046875
2022-06-24,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-35348.046875,-35348.046875,0.0,-14633.984375,472914.0625
2022-06-27,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-22095.8984375,-22095.8984375,0.0,35348.046875,508262.109375
2022-06-28,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,30803.90625,30803.90625,0.0,22095.8984375,530358.0078125
2022-06-29,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,43724.0234375,43724.0234375,0.0,-30803.90625,499554.1015625
2022-06-30,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,66958.0078125,66958.0078125,0.0,-43724.0234375,455830.078125
2022-07-01,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,114859.9609375,114859.9609375,0.0,-66958.0078125,388872.0703125
2022-07-04,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-21541.9921875,-21541.9921875,0.0,-114859.9609375,274012.109375
2022-07-05,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11174.0234375,11174.0234375,0.0,21541.9921875,295554.1015625
2022-07-06,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,47498.046875,47498.046875,0.0,-11174.0234375,284380.078125
2022-07-07,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-82064.0625,-82064.0625,0.0,-47498.046875,236882.03125
2022-07-08,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3161.9140625,-3161.9140625,0.0,82064.0625,318946.09375
2022-07-11,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,48535.9375,48535.9375,0.0,3161.9140625,322108.0078125
2022-07-12,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8137.890625,8137.890625,0.0,-48535.9375,273572.0703125
2022-07-13,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-11415.8203125,-11415.8203125,0.0,-8137.890625,265434.1796875
2022-07-14,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-46388.0859375,-46388.0859375,0.0,11415.8203125,276850.0
2022-07-15,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-21027.9296875,-21027.9296875,0.0,46388.0859375,323238.0859375
2022-07-18,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-9870.1171875,-9870.1171875,0.0,21027.9296875,344266.015625
2022-07-19,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-34390.0390625,-34390.0390625,0.0,9870.1171875,354136.1328125
2022-07-20,True,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13246.09375,12046.09375,0.0,34390.0390625,388526.171875
2022-07-21,True,False,False,0.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,14744.169921875,,,,2022-07-21,25.0,0.0,0.0,269624.0234375,-13246.09375,375280.078125
2022-07-22,True,False,False,1.0,423.0,0.0,0.0,0.0,14953.26953125,0.0,0.0,0.0,2022-07-22,,,,,-10203.90625,-10203.90625,0.0,41819.921875,417100.0
2022-07-25,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2032.03125,2032.03125,0.0,-10203.90625,406896.09375
2022-07-26,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-24140.0390625,-24140.0390625,0.0,2032.03125,408928.125
2022-07-27,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,37448.046875,37448.046875,0.0,-24140.0390625,384788.0859375
2022-07-28,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-5754.1015625,-5754.1015625,0.0,37448.046875,422236.1328125
2022-07-29,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6417.96875,6417.96875,0.0,-5754.1015625,416482.03125
2022-08-01,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-24265.8203125,-24265.8203125,0.0,6417.96875,422900.0
2022-08-02,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-20686.1328125,-20686.1328125,0.0,-24265.8203125,398634.1796875
2022-08-03,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3208.0078125,-4408.0078125,0.0,-20686.1328125,377948.046875
2022-08-04,False,True,False,0.0,0.0,432.0,0.0,0.0,0.0,14741.4697265625,0.0,0.0,,2022-08-04,,,9.0,0.0,0.0,-43559.9609375,-3208.0078125,374740.0390625
2022-08-05,False,True,False,-1.0,0.0,0.0,433.0,0.0,0.0,0.0,14802.33984375,0.0,,,2022-08-05,,,-33974.0234375,-33974.0234375,0.0,12174.0234375,386914.0625
2022-08-08,True,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1417.96875,217.96875,0.0,33974.0234375,420888.0859375
2022-08-09,True,False,False,0.0,0.0,0.0,0.0,435.0,0.0,0.0,0.0,14965.1201171875,,,,2022-08-09,2.0,0.0,0.0,-33756.0546875,-1417.96875,419470.1171875
2022-08-10,True,False,False,1.0,436.0,0.0,0.0,0.0,14940.759765625,0.0,0.0,0.0,2022-08-10,,,,,29366.015625,29366.015625,0.0,-4872.0703125,414598.046875
2022-08-11,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23264.0625,23264.0625,0.0,29366.015625,443964.0625
2022-08-12,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25801.953125,25801.953125,0.0,23264.0625,467228.125
2022-08-15,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20424.0234375,20424.0234375,0.0,25801.953125,493030.078125
2022-08-16,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-2319.921875,-2319.921875,0.0,20424.0234375,513454.1015625
2022-08-17,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-7741.9921875,-7741.9921875,0.0,-2319.921875,511134.1796875
2022-08-18,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1925.9765625,1925.9765625,0.0,-7741.9921875,503392.1875
2022-08-19,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3832.03125,-3832.03125,0.0,1925.9765625,505318.1640625
2022-08-22,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-30006.0546875,-30006.0546875,0.0,-3832.03125,501486.1328125
2022-08-23,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-22603.90625,-22603.90625,0.0,-30006.0546875,471480.078125
2022-08-24,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-1368.1640625,-2568.1640625,0.0,-22603.90625,448876.171875
2022-08-25,False,True,False,0.0,0.0,447.0,0.0,0.0,0.0,15105.3095703125,0.0,0.0,,2022-08-25,,,11.0,0.0,0.0,31709.9609375,-1368.1640625,447508.0078125
2022-08-26,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,23238.0859375,470746.09375
2022-08-29,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-4861.9140625,465884.1796875
2022-08-30,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,-55504.1015625,410380.078125
2022-08-31,False,True,False,-1.0,0.0,0.0,451.0,0.0,0.0,0.0,14912.1201171875,0.0,,,2022-08-31,,,-13775.9765625,-13775.9765625,0.0,-1509.9609375,408870.1171875
2022-09-01,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38143.9453125,38143.9453125,0.0,13775.9765625,422646.09375
2022-09-02,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24020.1171875,24020.1171875,0.0,-38143.9453125,384502.1484375
2022-09-05,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-6996.09375,-6996.09375,0.0,-24020.1171875,360482.03125
2022-09-06,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29459.9609375,29459.9609375,0.0,6996.09375,367478.125
2022-09-07,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22154.1015625,22154.1015625,0.0,-29459.9609375,338018.1640625
2022-09-08,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-52850.0,-52850.0,0.0,-22154.1015625,315864.0625
2022-09-12,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-36906.0546875,-36906.0546875,0.0,52850.0,368714.0625
2022-09-13,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40135.9375,40135.9375,0.0,36906.0546875,405620.1171875
2022-09-14,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9638.0859375,9638.0859375,0.0,-40135.9375,365484.1796875
2022-09-15,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8967.96875,8967.96875,0.0,-9638.0859375,355846.09375
2022-09-16,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6978.125,6978.125,0.0,-8967.96875,346878.125
2022-09-19,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18463.8671875,18463.8671875,0.0,-6978.125,339900.0
2022-09-20,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-8477.9296875,-8477.9296875,0.0,-18463.8671875,321436.1328125
2022-09-21,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38333.984375,38333.984375,0.0,8477.9296875,329914.0625
2022-09-22,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18927.9296875,18927.9296875,0.0,-38333.984375,291580.078125
2022-09-23,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,47522.0703125,47522.0703125,0.0,-18927.9296875,272652.1484375
2022-09-26,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36085.9375,36085.9375,0.0,-47522.0703125,225130.078125
2022-09-27,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-741.9921875,-741.9921875,0.0,-36085.9375,189044.140625
2022-09-28,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,53200.0,53200.0,0.0,741.9921875,189786.1328125
2022-09-29,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28209.9609375,28209.9609375,0.0,-53200.0,136586.1328125
2022-09-30,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10078.125,10078.125,0.0,-28209.9609375,108376.171875
2022-10-03,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-17620.1171875,-17620.1171875,0.0,-10078.125,98298.046875
2022-10-04,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-55987.890625,-55987.890625,0.0,17620.1171875,115918.1640625
2022-10-05,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-27630.078125,-27630.078125,0.0,55987.890625,171906.0546875
2022-10-06,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3586.1328125,3586.1328125,0.0,27630.078125,199536.1328125
2022-10-07,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,90679.8828125,90679.8828125,0.0,-3586.1328125,195950.0
2022-10-11,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,63441.9921875,63441.9921875,0.0,-90679.8828125,105270.1171875
2022-10-12,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-6298.046875,-6298.046875,0.0,-63441.9921875,41828.125
2022-10-13,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16938.0859375,16938.0859375,0.0,6298.046875,48126.171875
2022-10-14,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6975.9765625,6975.9765625,0.0,-16938.0859375,31188.0859375
2022-10-17,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-17243.9453125,-17243.9453125,0.0,-6975.9765625,24212.109375
2022-10-18,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4259.9609375,-4259.9609375,0.0,17243.9453125,41456.0546875
2022-10-19,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36683.984375,36683.984375,0.0,4259.9609375,45716.015625
2022-10-20,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3654.1015625,-3654.1015625,0.0,-36683.984375,9032.03125
2022-10-21,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3524.0234375,3524.0234375,0.0,3654.1015625,12686.1328125
2022-10-24,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16658.0078125,16658.0078125,0.0,-3524.0234375,9162.109375
2022-10-25,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32774.0234375,32774.0234375,0.0,-16658.0078125,-7495.8984375
2022-10-26,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-28254.1015625,-28254.1015625,0.0,-32774.0234375,-40269.921875
2022-10-27,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-13427.9296875,-13427.9296875,0.0,28254.1015625,-12015.8203125
2022-10-28,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2491.9921875,2491.9921875,0.0,13427.9296875,1412.109375
2022-10-31,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-14150.0,-14150.0,0.0,-2491.9921875,-1079.8828125
2022-11-01,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-20006.0546875,-20006.0546875,0.0,14150.0,13070.1171875
2022-11-02,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9520.1171875,9520.1171875,0.0,20006.0546875,33076.171875
2022-11-03,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8753.90625,8753.90625,0.0,-9520.1171875,23556.0546875
2022-11-04,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-33513.8671875,-33513.8671875,0.0,-8753.90625,14802.1484375
2022-11-07,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-33112.109375,-33112.109375,0.0,33513.8671875,48316.015625
2022-11-08,True,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-27056.0546875,-28256.0546875,0.0,33112.109375,81428.125
2022-11-09,True,False,False,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,13410.1904296875,,,,2022-11-09,50.0,0.0,0.0,299185.9375,27056.0546875,108484.1796875
2022-11-10,True,False,False,1.0,500.0,0.0,0.0,0.0,13556.509765625,0.0,0.0,0.0,2022-11-10,,,,,64488.0859375,64488.0859375,0.0,29263.8671875,137748.046875
2022-11-11,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40391.9921875,40391.9921875,0.0,64488.0859375,202236.1328125
2022-11-14,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,48916.015625,48916.015625,0.0,40391.9921875,242628.125
2022-11-15,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,62471.875,62471.875,0.0,48916.015625,291544.140625
2022-11-16,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-29687.890625,-29687.890625,0.0,62471.875,354016.015625
2022-11-17,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18979.8828125,18979.8828125,0.0,-29687.890625,324328.125
2022-11-18,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-13919.921875,-13919.921875,0.0,18979.8828125,343308.0078125
2022-11-21,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-22125.9765625,-22125.9765625,0.0,-13919.921875,329388.0859375
2022-11-22,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38283.984375,38283.984375,0.0,-22125.9765625,307262.109375
