Date,open,high,low,close,adj_close,volume,llt,llt_slope,garch_volitility,bolinger_upper,bolinger_lower,bolinger_upper_smooth,bolinger_lower_smooth,peak,upper_change,lower_change,middle,upper_max,lower_min,upper_retrace,lower_retrace,upper_deviation,lower_deviation,upper_rise,lower_down,upper_down,lower_rise,Bull,Bear,position,buy,sell,sellshort,buytocover,buy_price,sell_price,short_price,buytocover_price,buy_time,sell_time,sellshort_time,buytocover_time,hold_duration,profit_list,profit_fee_list,profit_fee_list_realized,strategy_ret
2019-10-21,11166.240234375,11188.1298828125,11147.8603515625,11184.150390625,11184.150390625,1760000,11212.273729534558,13.896927076681095,273.43514101720956,11485.708870551767,10938.838588517348,11110.20210110762,10866.91183983984,True,39.56667411592571,7.578830680879037,10879.740225189933,11485.708870551767,10842.234421835985,0.0,0.008909986901482701,0.05569697739279023,0.005431964560200123,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10990.0390625,10990.0390625,0.0,228498.2421875
2019-10-22,11221.1904296875,11271.25,11218.25,11271.25,11271.25,2112800,11241.636144296363,29.362414761804757,287.2990020470842,11528.935146343447,10954.337142249278,11150.114175837112,10875.244894139505,True,39.912074729492815,8.333054299664582,10878.986889256978,11528.935146343447,10842.234421835985,0.0,0.010339448129577546,0.05974345439539913,0.006926219670942822,False,False,False,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8997.8515625,8997.8515625,0.0,237496.09375
2019-10-23,11266.1796875,11281.1201171875,11209.099609375,11239.669921875,11239.669921875,2304700,11270.176162042975,28.540017746612648,316.60108733246295,11586.777249375438,10953.575074710512,11191.732020365764,10882.710451624112,True,41.6178445286514,7.465557484607416,10878.609685667474,11586.777249375438,10842.234421835985,0.0,0.01026916118418266,0.06509724902079835,0.006891081784265573,False,False,False,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,132.03125,132.03125,0.0,237628.125
2019-10-24,11266.83984375,11320.1396484375,11254.58984375,11320.1396484375,11320.1396484375,2106800,11296.403190080728,26.22702803775246,345.0922944316779,11641.495484512405,10951.31089564905,11234.595416007875,10889.248216933805,True,42.863395642110845,6.537765309692986,10878.463770207065,11641.495484512405,10842.234421835985,0.0,0.010060331622547134,0.07014149519852801,0.006696453376210394,False,False,False,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13959.9609375,13959.9609375,0.0,251588.0859375
2019-10-25,11336.6396484375,11347.1796875,11281.3701171875,11296.1201171875,11296.1201171875,1966200,11323.43450657524,27.031316494512794,371.28107848357195,11694.715585058813,10952.153428091668,11278.443021441723,10895.242831089217,True,43.847605433848,5.9946141554119095,10878.388708757559,11694.715585058813,10842.234421835985,0.0,0.010138039999790873,0.07504115711953531,0.006780849747970979,False,False,False,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-2929.8828125,-2929.8828125,0.0,248658.203125
2019-10-28,11321.990234375,11341.0302734375,11295.4404296875,11315.01953125,11315.01953125,1737800,11333.881602999372,10.447096424131814,398.27824524930105,11732.159848248673,10935.603357750071,11321.677911135528,10899.088804645999,True,43.2348896938056,3.845973556781246,10878.277425703765,11732.159848248673,10842.234421835985,0.0,0.00861159538536112,0.07849426790010978,0.005269761912014951,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5079.8828125,5079.8828125,0.0,253738.0859375
2019-10-29,11347.3896484375,11373.9501953125,11292.830078125,11333.8701171875,11333.8701171875,2228000,11346.928245156938,13.046642157565657,408.71335293977216,11755.64159809671,10938.214892217165,11363.028349127353,10902.816952660647,True,41.35043799182495,3.7281480146484682,10878.227859801913,11755.64159809671,10842.234421835985,0.0,0.008852462199846771,0.08065778264648105,0.005514412199152526,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-2083.984375,-2083.984375,0.0,251654.1015625
2019-10-30,11336.9697265625,11380.2802734375,11306.9501953125,11380.2802734375,11380.2802734375,1993100,11369.407447886739,22.479202729800818,421.74585675790325,11791.153304644642,10947.661591128835,11403.820507888171,10907.089793074156,True,40.79215876081798,4.272840413508675,10878.25493716144,11791.153304644642,10842.234421835985,0.0,0.009723749292906163,0.08391955996219852,0.006380311398135504,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11341.9921875,11341.9921875,0.0,262996.09375
2019-10-31,11393.6796875,11428.419921875,11358.7099609375,11358.7099609375,11358.7099609375,2507400,11386.205411133284,16.797963246544896,444.20264649889947,11830.408057632183,10942.002764634384,11444.464438761612,10910.416192083063,True,40.643930873440695,3.326399008907174,10878.337937121601,11830.408057632183,10887.015142727103,0.0,0.0050507527716644,0.0875198147008934,0.00585244068356534,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3995.8984375,-3995.8984375,0.0,259000.1953125
2019-11-01,11373.7001953125,11399.5302734375,11335.509765625,11399.5302734375,11399.5302734375,1920500,11398.274361668973,12.06895053568951,460.985287567594,11859.259649236566,10937.28907410138,11483.983299601523,10912.976457144063,True,39.51886083991121,2.560265060999882,10878.445799092548,11859.259649236566,10887.015142727103,0.0,0.004617788320783359,0.09016121128496461,0.00540916194239262,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15603.90625,15603.90625,0.0,274604.1015625
2019-11-04,11451.7197265625,11559.0703125,11451.7197265625,11556.849609375,11556.849609375,2378900,11457.448017869534,59.1736562005608,473.04390095280087,11930.491918822336,10984.404116916732,11526.522105222903,10919.781359007686,True,42.53880562137965,6.804901863622945,10878.563705605622,11930.491918822336,10887.015142727103,0.0,0.008945424702076245,0.09669734366446417,0.009729263363744562,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24891.9921875,24891.9921875,0.0,299496.09375
2019-11-05,11576.1796875,11644.0302734375,11576.1796875,11644.0302734375,11644.0302734375,2333100,11556.158632526112,98.7106146565784,532.1736565341663,12088.33228906028,11023.984975991945,11580.043973543936,10929.708505982331,True,53.52186832103325,9.927146974645439,10878.7439653859,12088.33228906028,10887.015142727103,0.0,0.012581027165773967,0.1111882334507605,0.013350898878415975,False,False,False,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13780.078125,13780.078125,0.0,313276.171875
2019-11-06,11645.080078125,11668.2001953125,11601.7001953125,11653.0703125,11653.0703125,2666600,11635.213396624233,79.05476409812036,630.8293605396973,12266.04275716393,11004.384036084535,11645.395017513338,10936.822401761265,True,65.35104396940187,7.113895778933511,10878.969541230546,12266.04275716393,10926.864738350941,0.0,0.007094376986430304,0.12750042278144744,0.01152815938850426,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-433.984375,-433.984375,0.0,312842.1875
2019-11-07,11642.91015625,11647.4697265625,11552.080078125,11606.5595703125,11606.5595703125,2358500,11664.75243158613,29.539034961897414,709.8511580217478,12374.603589607877,10954.901273564383,11714.860597145213,10938.54462412254,True,69.46557963187479,1.7222223612752714,10879.175574280936,12374.603589607877,10926.864738350941,0.0,0.0025658352953742635,0.13745784366806507,0.006960610090939864,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4404.1015625,-4404.1015625,0.0,308438.0859375
2019-11-08,11620.8896484375,11642.41015625,11561.3095703125,11579.5400390625,11579.5400390625,2109500,11655.677533722363,-9.074897863767546,739.3796837129921,12395.057217435355,10916.29785000937,11779.655696161417,10936.42541051804,True,64.7950990162044,2.1192136044992367,10895.431984478742,12395.057217435355,10916.29785000937,0.0,0.0,0.137637978475101,0.0019151021786334736,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-10111.9140625,-10111.9140625,0.0,298326.171875
2019-11-11,11570.330078125,11570.330078125,11409.830078125,11427.2802734375,11427.2802734375,2387200,11595.844333273164,-59.83320044919856,730.3079240232281,12326.152257296391,10865.536409249937,11831.713504941179,10929.672712815902,True,52.05780877976213,6.752697702138903,10911.6087046301,12395.057217435355,10865.536409249937,0.005559067532341766,0.0,0.12963657247588625,0.004222319240664624,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-21400.0,-21400.0,0.0,276926.171875
2019-11-12,11463.330078125,11520.3701171875,11459.6796875,11520.3701171875,11520.3701171875,2003100,11541.787335800658,-54.05699747250583,670.4975404479923,12212.28487624865,10871.289795352666,11867.96502382978,10924.111418418168,True,36.25151888860091,5.5612943977339455,10911.706749773968,12395.057217435355,10865.536409249937,0.01474558269320533,0.0005295077836959481,0.11919108131288654,0.0037039993236749214,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3982.03125,3982.03125,0.0,280908.203125
2019-11-13,11483.240234375,11509.3701171875,11439.08984375,11467.830078125,11467.830078125,1957000,11520.435385195979,-21.351950604679587,616.4649648406713,12136.90035003665,10903.970420355306,11893.582148616184,10922.192910842477,True,25.61712478640402,1.9185075756904553,10911.782048374698,12395.057217435355,10865.536409249937,0.02082740425236366,0.0035372401009719635,0.11227481416240649,0.0007158893006440919,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1100.0,1100.0,0.0,282008.203125
2019-11-14,11488.740234375,11498.25,11424.76953125,11450.419921875,11450.419921875,2312000,11488.191574321889,-32.24381087408983,595.123882649429,12083.315456971317,10893.06769167246,11911.654691703461,10919.418665334719,True,18.072543087277154,2.7742455077586783,10911.760628716711,12395.057217435355,10865.536409249937,0.02515048982795578,0.0025338171430805963,0.10736625079287393,0.0017130999918616029,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-656.0546875,-656.0546875,0.0,281352.1484375
2019-11-15,11485.4599609375,11552.25,11485.4599609375,11525.599609375,11525.599609375,2446300,11485.80716022649,-2.3844140953988244,562.8980465883162,12048.705206814806,10922.909113638174,11924.708888986183,10919.751133992144,True,13.054197282721361,0.33246865742512455,10911.618894225545,12395.057217435355,10865.536409249937,0.02794275206195555,0.005280245928714141,0.1042087634852249,0.0010346970071144893,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11667.96875,11667.96875,0.0,293020.1171875
2019-11-18,11543.7998046875,11599.7802734375,11532.9697265625,11599.7802734375,11599.7802734375,1943800,11526.284529364206,40.47736913771587,560.5150438175021,12086.799573181708,10965.769485546703,11940.14798808312,10924.134371026737,True,15.439099096936843,4.383237034593549,10928.72616975707,12395.057217435355,10865.536409249937,0.024869400668844004,0.009224862217703063,0.10596600056000674,0.003389536457793472,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12936.1328125,12936.1328125,0.0,305956.25
2019-11-19,11608.48046875,11656.400390625,11576.7900390625,11656.400390625,11656.400390625,1908800,11585.692144122346,59.40761475813997,600.9699727456531,12186.662116868,10984.722171376692,11963.62812624907,10929.90527726404,True,23.480138165950848,5.770906237303279,10928.589965200204,12395.057217435355,10865.536409249937,0.01681275825610703,0.01096915583710082,0.11511751796653191,0.005136271591781636,False,False,True,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7450.0,7450.0,0.0,313406.25
2019-11-20,11645.73046875,11649.0703125,11591.73046875,11631.2001953125,11631.2001953125,1896800,11627.336740585946,41.644596463600465,660.3496329739056,12287.686373559853,10966.98710761204,11994.493911275636,10933.437234291554,True,30.8657850265663,3.531957027513272,10928.505004614182,12395.057217435355,10865.536409249937,0.00866239195124248,0.009336924983817382,0.12437029295148816,0.003521259585058503,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-14378.125,-14378.125,0.0,299028.125
2019-11-21,11573.83984375,11573.83984375,11478.4296875,11558.26953125,11558.26953125,1861200,11621.992999090999,-5.343741494947608,701.9774536446446,12323.970452735643,10920.015545446355,12025.875476363153,10932.158862240502,True,31.38156508751672,1.278372051052429,10928.292130028109,12395.057217435355,10865.536409249937,0.005735089677498126,0.005013938948291538,0.12771239147904662,0.0007573538923810444,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3417.96875,-3417.96875,0.0,295610.15625
2019-11-22,11556.75,11577.01953125,11534.150390625,11566.7998046875,11566.7998046875,1840600,11599.050225137156,-22.942773953842334,696.6357526334381,12295.685977770594,10902.414472503719,12051.573823851777,10929.325830689448,True,25.698347488623767,2.833031551053864,10927.922742829514,12395.057217435355,10865.536409249937,0.008017005320877528,0.003394039821392271,0.12516223504952517,0.0023342286476662156,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6811.9140625,6811.9140625,0.0,302422.0703125
2019-11-25,11590.8095703125,11604.75,11559.330078125,11561.580078125,11561.580078125,2150400,11585.440542512428,-13.60968262472852,673.702107033207,12259.142649545634,10911.738435479221,12071.343751570515,10927.650716274242,True,19.769927718738472,1.675114415205826,10927.494489103588,12395.057217435355,10865.536409249937,0.010965223113172702,0.004252162478600893,0.12186216719394426,0.0014418724841342638,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3512.109375,3512.109375,0.0,305934.1796875
2019-11-26,11608.3701171875,11642.9599609375,11576.8203125,11576.8203125,11576.8203125,3254400,11579.639934844723,-5.800607667704753,660.0981391488303,12239.738073993554,10919.541795695892,12087.382383694787,10926.87838623241,True,16.038632124271317,0.7723300418310828,10927.058633649727,12395.057217435355,10865.536409249937,0.012530732268288576,0.004970337810471996,0.12013108782096664,0.0006879104620787355,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3512.109375,-3512.109375,0.0,302422.0703125
2019-11-27,11590.8095703125,11651.73046875,11590.8095703125,11647.4599609375,11647.4599609375,2166700,11599.689728010118,20.049793165395386,654.3000394124002,12253.98976742252,10945.389688597717,12103.25071819981,10928.641474587104,True,15.868334505023086,1.7630883546935365,10926.648056944741,12395.057217435355,10865.536409249937,0.011380943834160318,0.007349225693063881,0.12147748363086962,0.0017152224136169887,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10178.125,10178.125,0.0,312600.1953125
2019-11-28,11641.7001953125,11654.0595703125,11604.6796875,11617.080078125,11617.080078125,1977000,11621.806748405877,22.117020395759027,674.3413470502506,12296.148095456128,10947.465401355626,12121.622907454952,10930.43432812423,True,18.372189255142075,1.7928535371265752,10926.235583806432,12395.057217435355,10865.536409249937,0.007979722904392644,0.007540262074492964,0.1253782696832949,0.0019430129788395288,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4964.0625,-4964.0625,0.0,307636.1328125
2019-11-29,11616.8798828125,11623.58984375,11485.16015625,11489.5703125,11489.5703125,2296900,11589.771405359677,-32.03534304620007,696.4495736319019,12286.22097899158,10893.321831727775,12137.29969437352,10926.899628764804,True,15.676786918567814,3.534699359426668,10925.732299778843,12395.057217435355,10865.536409249937,0.008780616058043034,0.002557206697516051,0.12452150957792323,0.0029664343919285126,False,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-21387.890625,-21387.890625,0.0,286248.2421875
2019-12-02,11509.9404296875,11524.849609375,11454.3798828125,11502.830078125,11502.830078125,2131300,11539.089553362795,-50.68185199688196,664.4271580649125,12203.516711427708,10874.662395297883,12143.606360892667,10921.924430152503,True,6.306666519147257,4.975198612301028,10925.122328480102,12395.057217435355,10865.536409249937,0.015452974734010772,0.0008399020263902299,0.11701419393859146,0.00461870646982853,False,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-7324.0234375,-7324.0234375,0.0,278924.21875
2019-12-03,11473.3203125,11531.580078125,11460.0595703125,11531.580078125,11531.580078125,1884000,11522.053113620732,-17.03643974206352,613.7685138832668,12135.821627504,10908.284599737464,12142.864927510698,10920.625345766543,False,0.7414333819688181,1.2990843859606684,10948.917651778384,12395.057217435355,10865.536409249937,0.020914432695534852,0.003934291771470726,0.1084037722699314,0.0037111478351761432,False,False,True,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7700.0,6500.0,0.0,286624.21875
2019-12-04,11511.8203125,11513.830078125,11457.4296875,11510.4697265625,11510.4697265625,0,11515.38893739391,-6.664176226822747,596.7407604055356,12112.129697799444,10918.648176988374,12139.93765489096,10920.437037037982,True,2.927272619737778,0.18830872856051428,10948.233619107552,12395.057217435355,10865.536409249937,0.022825834094410944,0.004888094405833724,0.10630902839528261,0.0027023027776410962,False,False,True,False,False,True,0.0,0.0,101.0,0.0,0.0,0.0,11511.8203125,0.0,0.0,,2019-12-04,,,64.0,0.0,0.0,157483.984375,286624.21875
2019-12-05,11546.75,11604.3896484375,11546.75,11594.650390625,11594.650390625,0,11530.132739607001,14.74380221309184,590.0801184401314,12120.212858047133,10940.05262116687,12138.059040167782,10922.305250203372,True,1.8786147231785435,1.868213165389534,10947.541174112062,12395.057217435355,10865.536409249937,0.022173706386898775,0.006858033428841699,0.10711735770477097,0.0006840397150459187,False,False,True,False,False,True,-1.0,0.0,0.0,102.0,0.0,0.0,0.0,11546.75,0.0,,,2019-12-05,,,-18609.9609375,-19809.9609375,0.0,268014.2578125
2019-12-06,11639.7998046875,11657.650390625,11577.830078125,11609.6396484375,11609.6396484375,1975900,11566.895314720534,36.762575113532876,604.816205891924,12171.711520612458,10962.07910882861,12141.26413500142,10926.093351024147,False,3.2050948336382135,3.788100820775071,10971.182622762524,12326.152257296391,10865.536409249937,0.012529517197267538,0.008885221671751537,0.10942565985175834,0.0008297659647946327,False,False,True,False,True,False,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,11639.7998046875,,,,2019-12-06,1.0,0.0,0.0,-19809.9609375,268014.2578125
2019-12-09,11635.4697265625,11678.3603515625,11631.0302734375,11660.76953125,11660.76953125,0,11606.429511482565,39.53419676203157,641.5610887557189,12247.990600238285,10964.868422726846,12151.428837719806,10929.786315799727,True,10.164702718386252,3.692964775580549,10970.589204339636,12323.970452735643,10871.289795352666,0.006165208914509509,0.00860786798399793,0.1164387228530394,0.0005214653020210859,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,268014.2578125
2019-12-10,11647.7802734375,11649.73046875,11607.259765625,11627.83984375,11627.83984375,0,11633.441579147682,27.012067665116774,681.0783902672439,12314.519969414927,10952.363188880438,12166.961710061183,10931.936547291687,True,15.532872341376788,2.1502314919598575,10970.098579557927,12323.970452735643,10874.662395297883,0.0007668375510116429,0.0071451223732841756,0.12255326423066447,0.0016167029447245317,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,268014.2578125
2019-12-11,11635.0703125,11700.76953125,11622.580078125,11700.76953125,11700.76953125,2258900,11658.755172055295,25.313592907612474,708.0799987843782,12366.835170839673,10950.675173270916,12185.997703104242,10933.721218214918,True,19.035993043058625,1.7846709232308058,10969.738359428902,12366.835170839673,10874.662395297883,0.0,0.0069898977283102655,0.12735917354035284,0.0017377977061413124,False,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,268014.2578125
2019-12-12,11766.98046875,11875.98046875,11766.98046875,11836.419921875,11836.419921875,2486200,11729.539260649737,70.78408859444244,733.384489382024,12462.923750031761,10996.154771267713,12212.372145533247,10939.66739109717,True,26.374442429005285,5.946172882251631,10969.519212566194,12462.923750031761,10874.662395297883,0.0,0.011172059559509886,0.1361412937546788,0.002428142764088162,True,False,False,True,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,268014.2578125
2019-12-13,11937.900390625,11990.7802734375,11913.01953125,11927.73046875,11927.73046875,2969000,11830.720116149412,101.18085549967509,804.1461664229649,12634.866282572377,11026.573949726448,12252.610418395632,10947.944357599385,True,40.2382728623852,8.276966502215146,10969.429910487013,12634.866282572377,10874.662395297883,0.0,0.013969312233017037,0.15182524394391456,0.0052093900691049895,True,False,False,True,True,False,1.0,108.0,0.0,0.0,0.0,11937.900390625,0.0,0.0,0.0,2019-12-13,,,,,-4458.0078125,-5658.0078125,0.0,263556.25
2019-12-16,11915.6103515625,11975.73046875,11915.6103515625,11939.76953125,11939.76953125,2643500,11913.600209070495,82.8800929210829,905.301070540649,12818.901279611144,11008.299138529846,12306.5437739156,10953.692527100595,True,53.933355519968245,5.748169501210214,10969.46859900862,12818.901279611144,10874.662395297883,0.0,0.012288817654674721,0.1685982018098551,0.0035398742583333358,True,False,False,True,True,False,0.0,0.0,109.0,0.0,0.0,0.0,11915.6103515625,0.0,0.0,,2019-12-16,,,1.0,0.0,0.0,-5658.0078125,263556.25
2019-12-17,11939.6201171875,12097.009765625,11939.6201171875,12097.009765625,12097.009765625,2495800,12002.999940668295,89.39973159779947,988.1638649957978,12991.163805664093,11014.836075672496,12371.74665798208,10959.51580939452,True,65.20288406647887,5.8232822939244215,10969.670824504641,12991.163805664093,10874.662395297883,0.0,0.012889933984086112,0.18428018611494998,0.004117284090873748,True,False,False,True,True,False,1.0,110.0,0.0,0.0,0.0,11939.6201171875,0.0,0.0,0.0,2019-12-17,,,,,24295.8984375,24295.8984375,0.0,287852.1484375
2019-12-18,12061.099609375,12125.900390625,12059.919921875,12122.4501953125,12122.4501953125,0,12098.88476712779,95.88482645949625,1077.54792032454,13176.43268745233,11021.336846803251,12448.384460903853,10965.403607004811,True,76.63780292177398,5.887797610292182,10970.009469962493,13176.43268745233,10874.662395297883,0.0,0.01348772459996456,0.2011322983386067,0.004678881725790661,True,False,False,True,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4376.171875,4376.171875,0.0,292228.3203125
2019-12-19,12082.98046875,12111.76953125,12008.16015625,12018.900390625,12018.900390625,2236200,12125.169049731132,26.284282603341126,1173.4185879881643,13298.587637719296,10951.750461742968,12529.357184494478,10964.103291518375,True,80.97272359062481,1.300315486436375,10970.274995139675,13298.587637719296,10874.662395297883,0.0,0.007088777898835498,0.21223831158390916,0.0016886115803764292,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-16284.1796875,-16284.1796875,0.0,275944.140625
2019-12-20,12001.5595703125,12028.2197265625,11937.4501953125,11959.080078125,11959.080078125,2649800,12087.808702578624,-37.36034715250753,1199.6993845445327,13287.508087123157,10888.109318034092,12601.562833086467,10956.86568997297,True,72.2056485919893,7.2376015454046865,10970.322038744249,13298.587637719296,10874.662395297883,0.0008331373900724797,0.001236537029602318,0.21122315645750647,0.00749410276378426,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-6483.984375,-6483.984375,0.0,269460.15625
2019-12-23,11969.1396484375,12022.23046875,11960.2099609375,12022.23046875,12022.23046875,1907900,12061.532567015252,-26.27613556337201,1162.3440396555804,13223.876606670832,10899.188527359673,12660.831406184388,10951.372571752658,True,59.268573097921035,5.493118220312681,10970.147152454856,13298.587637719296,10874.662395297883,0.005617967342378396,0.0022553465266558553,0.20544204402141,0.006468338492551993,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10930.078125,10930.078125,0.0,280390.234375
2019-12-24,12023.7900390625,12027.599609375,11976.3798828125,11976.3798828125,11976.3798828125,1724100,12047.078999967984,-14.453567047268734,1136.0716193204676,13183.150619288452,10911.007380647516,12710.576544721967,10947.52823293983,True,49.745138537578896,3.844338812827118,10969.63028095577,13298.587637719296,10874.662395297883,0.008680396864357691,0.0033421713730946183,0.20178622994938544,0.0053441090362022475,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-8969.921875,-8969.921875,0.0,271420.3125
2019-12-25,11978.9404296875,12032.3701171875,11973.9501953125,12008.1298828125,12008.1298828125,1518600,12031.784195340362,-15.294804627621488,1121.6201700931506,13153.404365433513,10910.164025247212,12752.750969273095,10943.96970774213,True,42.17442455112723,3.558525197700874,10971.805362318093,13298.587637719296,10874.662395297883,0.0109171948360888,0.003264619043684491,0.19883683050083722,0.005618158091154661,True,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7887.890625,7887.890625,0.0,279308.203125
2019-12-26,12018.3798828125,12030.66015625,11982.6396484375,12001.009765625,12001.009765625,1618300,12027.566895425789,-4.217299914573232,1106.3276668051883,13133.894562230977,10921.239228620601,12789.050628821919,10941.80488411991,True,36.29965954882391,2.1648236222190462,10973.66165252277,13298.587637719296,10874.662395297883,0.01238425312333126,0.0042830601658823235,0.19685616142644463,0.004777113197226765,True,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2867.96875,2867.96875,0.0,282176.171875
2019-12-27,12032.7197265625,12093.01953125,12032.7197265625,12091.58984375,12091.58984375,1868500,12046.590821219172,19.02392579338266,1102.111012682103,13148.701833901274,10944.47980853707,12823.303354835087,10942.05964053911,True,34.252726013168285,0.2547564191991114,10975.316185150372,13298.587637719296,10874.662395297883,0.011270806186432574,0.006420191331123563,0.19802487801595162,0.0028096116861784973,True,False,True,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12417.96875,12417.96875,0.0,294594.140625
2019-12-30,12094.8095703125,12114.8896484375,12046.2197265625,12053.3701171875,12053.3701171875,1890200,12070.416350928672,23.825529709500188,1121.13206382835,13191.548414757022,10949.284287100321,12858.3745262603,10942.747706301861,True,35.071171425213834,0.6880657627516484,10976.832902479611,13298.587637719296,10888.109318034092,0.008048916612669037,0.0056185116515044846,0.20176270623351825,0.002509705269638096,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-15123.828125,-15123.828125,0.0,279470.3125
2019-12-31,12019.1904296875,12047.75,11997.1396484375,11997.1396484375,11997.1396484375,1742700,12056.066657945716,-14.349692982956185,1144.9541280610533,13201.02078600677,10911.112529884662,12891.007682980588,10939.734815775462,True,32.633156720286934,3.012890526399133,10978.12270091233,13298.587637719296,10888.109318034092,0.0073366326086985525,0.002112691118233831,0.20248435417010838,0.006103973589409755,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1461.9140625,1461.9140625,0.0,280932.2265625
2020-01-02,12026.5,12110.740234375,12026.23046875,12100.48046875,12100.48046875,2023800,12059.335371180672,3.2687132349565218,1130.6065047812417,13189.941875961915,10928.72886639943,12919.477747888232,10938.68662490114,True,28.470064907643973,1.0481908743222448,10979.242224377871,13298.587637719296,10888.109318034092,0.008169721831905317,0.0037306337747783935,0.20135266226985088,0.004600805496966234,True,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28188.0859375,28188.0859375,0.0,309120.3125
