Date,Bull,Bear,Consolidation,position,buy,sell,sellshort,buytocover,buy_price,sell_price,short_price,buytocover_price,buy_time,sell_time,sellshort_time,buytocover_time,hold_duration,profit_list,profit_fee_list,profit_fee_list_realized
2019-10-31,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2019-11-01,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2019-11-04,True,False,False,1.0,79.0,0.0,0.0,0.0,11451.7197265625,0.0,0.0,0.0,2019-11-04,,,,,24891.9921875,24891.9921875,0.0
2019-11-05,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13780.078125,13780.078125,0.0
2019-11-06,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-433.984375,-433.984375,0.0
2019-11-07,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4404.1015625,-4404.1015625,0.0
2019-11-08,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-10111.9140625,-10111.9140625,0.0
2019-11-11,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-21400.0,-21400.0,0.0
2019-11-12,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3982.03125,3982.03125,0.0
2019-11-13,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1100.0,1100.0,0.0
2019-11-14,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-656.0546875,-656.0546875,0.0
2019-11-15,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11667.96875,11667.96875,0.0
2019-11-18,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12936.1328125,12936.1328125,0.0
2019-11-19,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7450.0,7450.0,0.0
2019-11-20,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-14378.125,-14378.125,0.0
2019-11-21,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3417.96875,-3417.96875,0.0
2019-11-22,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6811.9140625,6811.9140625,0.0
2019-11-25,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3512.109375,3512.109375,0.0
2019-11-26,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3512.109375,-3512.109375,0.0
2019-11-27,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10178.125,10178.125,0.0
2019-11-28,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4964.0625,-4964.0625,0.0
2019-11-29,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-21387.890625,-21387.890625,0.0
2019-12-02,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-7324.0234375,-7324.0234375,0.0
2019-12-03,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7700.0,6500.0,0.0
2019-12-04,False,True,False,0.0,0.0,101.0,0.0,0.0,0.0,11511.8203125,0.0,0.0,,2019-12-04,,,22.0,0.0,0.0,10820.1171875
2019-12-05,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2019-12-06,True,False,False,1.0,103.0,0.0,0.0,0.0,11639.7998046875,0.0,0.0,0.0,2019-12-06,,,,,-866.015625,-866.015625,0.0
2019-12-09,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2462.109375,2462.109375,0.0
2019-12-10,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-2541.9921875,-2541.9921875,0.0
2019-12-11,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26382.03125,26382.03125,0.0
2019-12-12,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34183.984375,34183.984375,0.0
2019-12-13,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4458.0078125,-4458.0078125,0.0
2019-12-16,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4801.953125,4801.953125,0.0
2019-12-17,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24295.8984375,24295.8984375,0.0
2019-12-18,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4376.171875,4376.171875,0.0
2019-12-19,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-16284.1796875,-16284.1796875,0.0
2019-12-20,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-6483.984375,-6483.984375,0.0
2019-12-23,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10930.078125,10930.078125,0.0
2019-12-24,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-8969.921875,-8969.921875,0.0
2019-12-25,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7887.890625,7887.890625,0.0
2019-12-26,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2867.96875,2867.96875,0.0
2019-12-27,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12417.96875,12417.96875,0.0
2019-12-30,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-15123.828125,-15123.828125,0.0
2019-12-31,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1461.9140625,1461.9140625,0.0
2020-01-02,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28188.0859375,28188.0859375,0.0
2020-01-03,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-26346.09375,-26346.09375,0.0
2020-01-06,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-14748.046875,-14748.046875,0.0
2020-01-07,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-28641.9921875,-28641.9921875,0.0
2020-01-08,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14140.0390625,12940.0390625,0.0
2020-01-09,False,True,False,0.0,0.0,126.0,0.0,0.0,0.0,11889.4599609375,0.0,0.0,,2020-01-09,,,24.0,0.0,0.0,48732.03125
2020-01-10,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-01-13,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-01-14,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-01-15,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-01-16,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-01-17,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-01-20,False,True,False,-1.0,0.0,0.0,5.0,0.0,0.0,0.0,12107.5595703125,0.0,,,2020-01-20,,,34865.8203125,34865.8203125,0.0
2020-01-30,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,87840.0390625,87840.0390625,0.0
2020-01-31,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25625.9765625,25625.9765625,0.0
2020-02-03,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-6711.9140625,-6711.9140625,0.0
2020-02-04,False,False,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-40417.96875,-41617.96875,0.0
2020-02-05,False,False,True,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,11601.5498046875,,,,2020-02-05,12.0,0.0,0.0,100001.953125
2020-02-06,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-02-07,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-02-10,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-02-11,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-02-12,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-02-13,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-02-14,True,False,False,1.0,17.0,0.0,0.0,0.0,11806.51953125,0.0,0.0,0.0,2020-02-14,,,,,-7243.9453125,-7243.9453125,0.0
2020-02-17,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-13877.9296875,-13877.9296875,0.0
2020-02-18,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-9108.0078125,-9108.0078125,0.0
2020-02-19,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,26082.03125,24882.03125,0.0
2020-02-20,False,True,False,0.0,0.0,21.0,0.0,0.0,0.0,11785.7802734375,0.0,0.0,,2020-02-20,,,4.0,0.0,0.0,-5347.8515625
2020-02-21,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-02-24,False,True,False,-1.0,0.0,0.0,23.0,0.0,0.0,0.0,11615.2802734375,0.0,,,2020-02-24,,,21708.0078125,21708.0078125,0.0
2020-02-25,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7628.125,7628.125,0.0
2020-02-26,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6327.9296875,6327.9296875,0.0
2020-02-27,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,50459.9609375,50459.9609375,0.0
2020-03-02,False,False,True,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-19040.0390625,-20240.0390625,0.0
2020-03-03,False,False,True,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,11279.8603515625,,,,2020-03-03,6.0,0.0,0.0,65883.984375
2020-03-04,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-03-05,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-03-06,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-03-09,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-03-10,False,False,True,-1.0,0.0,0.0,33.0,0.0,0.0,0.0,10907.6201171875,0.0,,,2020-03-10,,,-23040.0390625,-24240.0390625,0.0
2020-03-11,False,False,True,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,11022.8203125,,,,2020-03-11,1.0,0.0,0.0,-24240.0390625
2020-03-12,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-03-13,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-03-16,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-03-17,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-03-18,False,True,False,-1.0,0.0,0.0,39.0,0.0,0.0,0.0,9453.98046875,0.0,,,2020-03-18,,,73740.0390625,73740.0390625,0.0
2020-03-19,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,53683.984375,53683.984375,0.0
2020-03-20,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-41737.890625,-41737.890625,0.0
2020-03-23,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-11646.09375,-11646.09375,0.0
2020-03-24,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-68529.8828125,-68529.8828125,0.0
2020-03-25,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-48141.9921875,-48141.9921875,0.0
2020-03-26,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-28152.1484375,-28152.1484375,0.0
2020-03-27,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,47336.1328125,47336.1328125,0.0
2020-03-30,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-23680.078125,-23680.078125,0.0
2020-03-31,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-7316.015625,-7316.015625,0.0
2020-04-01,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3690.0390625,3690.0390625,0.0
2020-04-06,False,True,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-44082.03125,-44082.03125,0.0
2020-04-07,True,False,False,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-16495.8984375,-17695.8984375,0.0
2020-04-08,True,False,False,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,10010.6396484375,,,,2020-04-08,15.0,0.0,0.0,-112531.8359375
2020-04-09,True,False,False,1.0,53.0,0.0,0.0,0.0,10173.259765625,0.0,0.0,0.0,2020-04-09,,,,,-13566.015625,-13566.015625,0.0
2020-04-10,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8425.9765625,8425.9765625,0.0
2020-04-13,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-3381.8359375,-3381.8359375,0.0
2020-04-14,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,47223.828125,47223.828125,0.0
2020-04-15,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3802.1484375,3802.1484375,0.0
2020-04-16,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33753.90625,33753.90625,0.0
2020-04-17,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11580.078125,11580.078125,0.0
2020-04-20,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-13530.078125,-13530.078125,0.0
2020-04-21,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-57737.890625,-57737.890625,0.0
2020-04-22,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,22803.90625,22803.90625,0.0
2020-04-23,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-432.03125,-432.03125,0.0
2020-04-24,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7904.1015625,7904.1015625,0.0
2020-04-27,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,34551.953125,34551.953125,0.0
2020-04-28,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15230.078125,15230.078125,0.0
2020-04-29,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33971.875,33971.875,0.0
2020-04-30,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-8950.0,-8950.0,0.0
2020-05-04,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-4911.9140625,-4911.9140625,0.0
2020-05-05,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2827.9296875,2827.9296875,0.0
2020-05-06,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1488.0859375,1488.0859375,0.0
2020-05-07,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20937.890625,20937.890625,0.0
2020-05-08,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11791.9921875,11791.9921875,0.0
2020-05-11,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6466.015625,6466.015625,0.0
2020-05-12,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-22700.0,-22700.0,0.0
2020-05-13,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6632.03125,6632.03125,0.0
2020-05-14,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-12201.953125,-12201.953125,0.0
2020-05-15,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-15990.0390625,-15990.0390625,0.0
2020-05-18,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11916.015625,11916.015625,0.0
2020-05-19,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15993.9453125,15993.9453125,0.0
2020-05-20,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8090.0390625,8090.0390625,0.0
2020-05-21,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8867.96875,8867.96875,0.0
2020-05-22,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-32921.875,-32921.875,0.0
2020-05-25,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18075.9765625,18075.9765625,0.0
2020-05-26,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24121.875,24121.875,0.0
2020-05-27,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3338.0859375,3338.0859375,0.0
2020-05-28,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-23891.9921875,-23891.9921875,0.0
2020-05-29,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10048.046875,10048.046875,0.0
2020-06-01,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27573.828125,27573.828125,0.0
2020-06-02,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14650.0,14650.0,0.0
2020-06-03,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,38284.1796875,38284.1796875,0.0
2020-06-04,False,False,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8813.8671875,8813.8671875,0.0
2020-06-05,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,24198.046875,24198.046875,0.0
2020-06-08,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12322.0703125,12322.0703125,0.0
2020-06-09,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7075.9765625,7075.9765625,0.0
2020-06-10,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20500.0,20500.0,0.0
2020-06-11,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-66390.0390625,-66390.0390625,0.0
2020-06-12,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5948.046875,5948.046875,0.0
2020-06-15,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-11122.0703125,-11122.0703125,0.0
2020-06-16,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,28966.015625,28966.015625,0.0
2020-06-17,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1740.0390625,1740.0390625,0.0
2020-06-18,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4613.8671875,4613.8671875,0.0
2020-06-19,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-671.875,-671.875,0.0
2020-06-22,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12901.953125,12901.953125,0.0
2020-06-23,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5888.0859375,5888.0859375,0.0
2020-06-24,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-7812.109375,-7812.109375,0.0
2020-06-29,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-9040.0390625,-9040.0390625,0.0
2020-06-30,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11808.0078125,11808.0078125,0.0
2020-07-01,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,14291.9921875,14291.9921875,0.0
2020-07-02,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32760.15625,32760.15625,0.0
2020-07-03,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,16787.890625,16787.890625,0.0
2020-07-06,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,46990.0390625,46990.0390625,0.0
2020-07-07,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-18132.03125,-18132.03125,0.0
2020-07-08,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27354.1015625,27354.1015625,0.0
2020-07-09,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5508.0078125,5508.0078125,0.0
2020-07-10,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-28166.015625,-28166.015625,0.0
2020-07-13,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18655.859375,18655.859375,0.0
2020-07-14,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,6220.1171875,6220.1171875,0.0
2020-07-15,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,-12190.0390625,-12190.0390625,0.0
2020-07-16,True,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4535.9375,3335.9375,0.0
2020-07-17,False,False,False,0.0,0.0,121.0,0.0,0.0,0.0,12195.7197265625,0.0,0.0,,2020-07-17,,,71.0,0.0,0.0,0.0
2020-07-17,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-07-20,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-07-21,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-07-22,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-07-23,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-07-24,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-07-27,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-07-28,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-07-29,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-07-30,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-07-31,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-08-03,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-08-04,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-08-05,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-08-06,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-08-07,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-08-10,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-08-11,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-08-12,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-08-13,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-08-14,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
2020-08-17,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0
